time /s	I /nA	
103.000	-0.192	
103.100	2.042	
103.200	12.082	
103.300	-2.823	
103.400	-21.382	
103.500	-0.674	
103.600	-8.326	
103.700	-8.266	
103.800	-6.544	
103.900	0.017	
104.000	15.376	
104.100	-15.556	
104.200	-17.980	
104.300	19.400	
104.400	1.470	
104.500	-7.932	
104.600	-3.875	
104.700	8.752	
104.800	-25.300	
104.900	3.076	
105.000	-18.255	
105.100	4.913	
105.200	-11.368	
105.300	-17.070	
105.400	-4.826	
105.500	-20.322	
105.600	0.884	
105.700	-14.974	
105.800	-9.065	
105.900	5.251	
106.000	11.022	
106.100	-14.105	
106.200	9.973	
106.300	-7.465	
106.400	-20.253	
106.500	-4.734	
106.600	-3.621	
106.700	-14.548	
106.800	3.259	
106.900	-17.639	
107.000	-27.355	
107.100	-2.094	
107.200	-22.994	
107.300	15.785	
107.400	11.377	
107.500	-8.569	
107.600	-13.897	
107.700	-22.819	
107.800	-14.145	
107.900	-12.286	
108.000	0.845	
108.100	-11.378	
108.200	-10.747	
108.300	13.695	
108.400	-6.059	
108.500	-5.054	
108.600	-26.403	
108.700	-4.835	
108.800	-10.815	
108.900	-11.028	
109.000	-4.518	
109.100	2.730	
109.200	-0.533	
109.300	-8.585	
109.400	2.591	
109.500	-25.255	
109.600	2.772	
109.700	-8.422	
109.800	-26.504	
109.900	-7.700	
110.000	-13.344	
110.100	-11.179	
110.200	-12.171	
110.300	-11.321	
110.400	-3.048	
110.500	-27.691	
110.600	-7.229	
110.700	-19.069	
110.800	-2.233	
110.900	-0.625	
111.000	1.612	
111.100	-37.515	
111.200	-10.793	
111.300	21.635	
111.400	-33.907	
111.500	-3.595	
111.600	-3.019	
111.700	-13.074	
111.800	-10.645	
111.900	-16.372	
112.000	13.407	
112.100	-29.868	
112.200	-27.894	
112.300	-3.446	
112.400	-14.187	
112.500	1.317	
112.600	-8.007	
112.700	-7.830	
112.800	-7.655	
112.900	-10.195	
113.000	-20.802	
113.100	2.076	
113.200	-15.836	
113.300	-4.918	
113.400	-11.056	
113.500	-14.831	
113.600	-25.311	
113.700	-7.430	
113.800	2.337	
113.900	-15.734	
114.000	-21.097	
114.100	-13.516	
114.200	-16.886	
114.300	-5.192	
114.400	-15.126	
114.500	-12.540	
114.600	-22.981	
114.700	-7.299	
114.800	-22.154	
114.900	-6.449	
115.000	-37.933	
115.100	-18.742	
115.200	-9.405	
115.300	-20.253	
115.400	-18.573	
115.500	-21.354	
115.600	-17.230	
115.700	-20.219	
115.800	-11.932	
115.900	-11.270	
116.000	10.092	
116.100	22.485	
116.200	-27.608	
116.300	-23.499	
116.400	-9.941	
116.500	-24.717	
116.600	2.197	
116.700	0.727	
116.800	-3.531	
116.900	-36.598	
117.000	-18.023	
117.100	-21.234	
117.200	-2.238	
117.300	-7.965	
117.400	-2.638	
117.500	-14.682	
117.600	-15.661	
117.700	-3.653	
117.800	-9.804	
117.900	-13.402	
118.000	-10.585	
118.100	-16.483	
118.200	-6.348	
118.300	-21.267	
118.400	-25.244	
118.500	-17.100	
118.600	-16.999	
118.700	-18.242	
118.800	-9.040	
118.900	-18.835	
119.000	18.857	
119.100	-27.410	
119.200	-30.448	
119.300	2.210	
119.400	-0.244	
119.500	-24.342	
119.600	-3.598	
119.700	-30.270	
119.800	-12.055	
119.900	-21.630	
120.000	-12.950	
120.100	-17.313	
120.200	4.113	
120.300	5.604	
120.400	-3.224	
120.500	-22.866	
120.600	-25.917	
120.700	-20.617	
120.800	13.255	
120.900	-5.935	
121.000	-10.063	
121.100	-25.962	
121.200	-5.371	
121.300	-9.772	
121.400	-13.106	
121.500	-9.053	
121.600	-3.145	
121.700	-16.176	
121.800	-14.978	
121.900	-11.104	
122.000	-12.483	
122.100	-32.108	
122.200	-18.967	
122.300	-11.969	
122.400	-18.344	
122.500	-15.148	
122.600	-12.732	
122.700	-27.497	
122.800	-6.172	
122.900	-7.211	
123.000	6.595	
123.100	-16.847	
123.200	-23.695	
123.300	-23.863	
123.400	-19.910	
123.500	-2.441	
123.600	-4.987	
123.700	-25.593	
123.800	-15.626	
123.900	-18.232	
124.000	-36.684	
124.100	-14.803	
124.200	-4.211	
124.300	-2.712	
124.400	-7.841	
124.500	-20.214	
124.600	-13.408	
124.700	-28.069	
124.800	-7.391	
124.900	9.000	
125.000	14.706	
125.100	-22.944	
125.200	-2.061	
125.300	-14.987	
125.400	-6.905	
125.500	-20.554	
125.600	-4.035	
125.700	-8.993	
125.800	0.085	
125.900	-4.187	
126.000	-29.051	
126.100	-4.140	
126.200	-23.164	
126.300	-8.666	
126.400	-19.473	
126.500	-14.357	
126.600	1.182	
126.700	-11.485	
126.800	-16.265	
126.900	-29.251	
127.000	-18.462	
127.100	-13.078	
127.200	2.815	
127.300	-18.423	
127.400	-10.884	
127.500	-12.938	
127.600	-12.509	
127.700	-11.624	
127.800	-5.742	
127.900	0.118	
128.000	-28.109	
128.100	-23.201	
128.200	5.406	
128.300	-14.492	
128.400	-9.606	
128.500	-14.409	
128.600	-13.864	
128.700	-22.821	
128.800	-9.491	
128.900	-22.616	
129.000	-15.330	
129.100	11.124	
129.200	-12.464	
129.300	-6.123	
129.400	-23.903	
129.500	-6.642	
129.600	-15.281	
129.700	-24.449	
129.800	-19.081	
129.900	-6.809	
130.000	-18.955	
130.100	-20.405	
130.200	-4.459	
130.300	-6.008	
130.400	-23.652	
130.500	-8.989	
130.600	-17.412	
130.700	-12.706	
130.800	-24.597	
130.900	-13.974	
131.000	-36.989	
131.100	0.353	
131.200	-4.327	
131.300	4.547	
131.400	-2.899	
131.500	-16.752	
131.600	-8.612	
131.700	-8.774	
131.800	3.869	
131.900	-13.375	
132.000	-26.972	
132.100	-43.649	
132.200	0.081	
132.300	-5.874	
132.400	-21.943	
132.500	-18.480	
132.600	-9.559	
132.700	-22.761	
132.800	-22.920	
132.900	-3.241	
133.000	-21.714	
133.100	-12.026	
133.200	-37.669	
133.300	-18.780	
133.400	-10.479	
133.500	-6.995	
133.600	-7.059	
133.700	-11.176	
133.800	-14.787	
133.900	-40.967	
134.000	-25.801	
134.100	-7.488	
134.200	-13.707	
134.300	-27.486	
134.400	-14.279	
134.500	-25.445	
134.600	-12.202	
134.700	-12.083	
134.800	-9.426	
134.900	-43.903	
135.000	-6.564	
135.100	-19.254	
135.200	-20.497	
135.300	-12.071	
135.400	0.734	
135.500	1.838	
135.600	-8.350	
135.700	-17.195	
135.800	-24.759	
135.900	-16.132	
136.000	-9.943	
136.100	-15.084	
136.200	-36.146	
136.300	-11.215	
136.400	-11.512	
136.500	-23.946	
136.600	-4.802	
136.700	-20.108	
136.800	-17.118	
136.900	-18.944	
137.000	-37.683	
137.100	-14.467	
137.200	-5.859	
137.300	-15.380	
137.400	-27.865	
137.500	4.059	
137.600	-23.239	
137.700	-6.107	
137.800	-8.726	
137.900	-23.225	
138.000	-28.710	
138.100	-0.763	
138.200	-11.007	
138.300	-30.483	
138.400	-7.383	
138.500	-12.926	
138.600	-31.409	
138.700	-26.948	
138.800	-9.193	
138.900	-17.329	
139.000	-11.736	
139.100	-1.690	
139.200	-31.196	
139.300	-11.326	
139.400	-19.131	
139.500	-7.522	
139.600	-28.406	
139.700	-9.189	
139.800	-15.760	
139.900	-30.519	
140.000	-13.455	
140.100	1.089	
140.200	-25.107	
140.300	-10.015	
140.400	-1.679	
140.500	-8.514	
140.600	-4.099	
140.700	-16.720	
140.800	-31.636	
140.900	-11.922	
141.000	-19.594	
141.100	-11.549	
141.200	-25.474	
141.300	-19.287	
141.400	-22.863	
141.500	-29.546	
141.600	-36.228	
141.700	-0.213	
141.800	14.533	
141.900	-16.036	
142.000	-16.371	
142.100	-7.559	
142.200	-7.133	
142.300	-14.785	
142.400	8.009	
142.500	-23.967	
142.600	-31.761	
142.700	-27.175	
142.800	-3.483	
142.900	-21.349	
143.000	-10.001	
143.100	-15.975	
143.200	-5.222	
143.300	-20.336	
143.400	-9.573	
143.500	-16.240	
143.600	-31.492	
143.700	-8.399	
143.800	-8.950	
143.900	-6.033	
144.000	-12.983	
144.100	-9.410	
144.200	-14.803	
144.300	-37.585	
144.400	-22.679	
144.500	-4.195	
144.600	-17.676	
144.700	-22.144	
144.800	-14.733	
144.900	-11.803	
145.000	-8.187	
145.100	-8.452	
145.200	6.031	
145.300	-14.162	
145.400	1.090	
145.500	-6.508	
145.600	-30.910	
145.700	-4.049	
145.800	-3.734	
145.900	-19.490	
146.000	-2.226	
146.100	-23.066	
146.200	-17.485	
146.300	-20.077	
146.400	-26.174	
146.500	-19.854	
146.600	-1.616	
146.700	-9.697	
146.800	-6.284	
146.900	-18.823	
147.000	-25.142	
147.100	-1.777	
147.200	-28.875	
147.300	0.005	
147.400	-13.444	
147.500	-20.391	
147.600	0.874	
147.700	-13.213	
147.800	-13.306	
147.900	-22.510	
148.000	-1.144	
148.100	-4.111	
