time /s	I /nA	
144.800	11.625	
144.900	-7.914	
145.000	7.660	
145.100	17.436	
145.200	4.055	
145.300	20.705	
145.400	7.580	
145.500	3.646	
145.600	-3.966	
145.700	1.096	
145.800	9.723	
145.900	17.461	
146.000	9.424	
146.100	-17.245	
146.200	4.085	
146.300	13.362	
146.400	16.224	
146.500	-7.627	
146.600	4.389	
146.700	10.706	
146.800	0.185	
146.900	-1.372	
147.000	-0.507	
147.100	24.582	
147.200	4.142	
147.300	17.376	
147.400	-2.629	
147.500	12.227	
147.600	-13.685	
147.700	10.678	
147.800	-0.462	
147.900	13.473	
148.000	14.139	
148.100	-1.832	
148.200	0.951	
148.300	-0.407	
148.400	7.962	
148.500	13.076	
148.600	0.200	
148.700	17.538	
148.800	1.105	
148.900	-2.022	
149.000	4.917	
149.100	9.404	
149.200	-3.256	
149.300	2.007	
149.400	10.179	
149.500	6.023	
149.600	2.616	
149.700	11.242	
149.800	6.064	
149.900	8.545	
150.000	9.739	
150.100	6.308	
150.200	-2.517	
150.300	21.534	
150.400	25.759	
150.500	1.717	
150.600	5.914	
150.700	6.268	
150.800	14.508	
150.900	15.123	
151.000	-13.799	
151.100	15.842	
151.200	16.788	
151.300	-3.010	
151.400	-3.045	
151.500	11.797	
151.600	4.440	
