time /s	I /nA	
130.600	42.324	
130.700	43.704	
130.800	39.867	
130.900	46.972	
131.000	60.999	
131.100	41.895	
131.200	52.568	
131.300	42.327	
131.400	27.277	
131.500	48.938	
131.600	44.927	
131.700	52.468	
131.800	45.291	
131.900	37.035	
132.000	57.103	
132.100	52.752	
132.200	34.843	
132.300	58.876	
132.400	58.298	
132.500	51.522	
132.600	44.865	
132.700	36.037	
132.800	51.194	
132.900	55.572	
133.000	45.210	
133.100	41.806	
133.200	32.078	
133.300	55.246	
133.400	57.943	
133.500	36.831	
133.600	53.804	
133.700	49.287	
133.800	39.418	
133.900	61.259	
134.000	43.412	
134.100	32.176	
134.200	47.648	
134.300	40.690	
134.400	58.605	
134.500	47.803	
134.600	39.329	
134.700	50.408	
134.800	36.845	
134.900	40.601	
135.000	54.850	
135.100	50.542	
135.200	40.291	
135.300	34.040	
135.400	44.330	
135.500	66.513	
135.600	45.130	
135.700	47.818	
135.800	51.550	
135.900	40.265	
136.000	39.393	
136.100	50.881	
136.200	55.928	
136.300	48.646	
136.400	41.462	
136.500	29.169	
136.600	51.073	
136.700	39.711	
136.800	48.944	
136.900	44.676	
137.000	64.726	
137.100	44.200	
137.200	22.882	
137.300	41.896	
137.400	60.321	
137.500	34.726	
137.600	38.125	
137.700	46.319	
137.800	43.324	
137.900	49.886	
138.000	48.213	
138.100	51.882	
138.200	50.326	
138.300	37.951	
138.400	35.292	
138.500	41.408	
138.600	56.183	
138.700	39.038	
138.800	49.183	
138.900	48.493	
139.000	48.119	
139.100	55.049	
139.200	53.996	
139.300	47.673	
139.400	36.375	
139.500	45.277	
139.600	45.313	
139.700	46.217	
139.800	44.609	
139.900	37.343	
140.000	61.925	
140.100	51.175	
140.200	43.590	
140.300	29.757	
140.400	41.960	
140.500	38.367	
140.600	37.494	
140.700	48.915	
140.800	48.046	
140.900	31.075	
141.000	27.320	
141.100	46.192	
141.200	48.368	
141.300	58.179	
141.400	41.557	
141.500	29.786	
141.600	56.824	
141.700	52.754	
141.800	41.191	
141.900	38.645	
142.000	50.840	
142.100	30.663	
142.200	43.473	
142.300	52.736	
142.400	45.023	
142.500	38.005	
142.600	38.295	
142.700	47.038	
142.800	45.777	
142.900	37.679	
143.000	43.368	
143.100	31.022	
143.200	46.436	
143.300	41.344	
143.400	40.144	
143.500	64.308	
143.600	55.433	
143.700	50.130	
143.800	50.792	
143.900	24.899	
144.000	52.537	
144.100	36.992	
144.200	38.944	
144.300	41.699	
